City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
277,rio preto da eva,-2.6994,-59.6997,32.63,54,50,2.53,BR,1684687060
278,mareeba,-17.0,145.4333,16.4,88,7,0.96,AU,1684687061
279,talcahuano,-36.7167,-73.1167,12.82,94,100,10.29,CL,1684687062
280,acarau,-2.8856,-40.12,29.18,74,85,4.52,BR,1684687062
281,sao jose da coroa grande,-8.8978,-35.1478,27.5,77,37,4.03,BR,1684687062
282,zouerate,22.7187,-12.4521,30.94,13,12,4.87,MR,1684687063
283,luohe,33.5717,114.0353,13.45,76,100,6.38,CN,1684687064
284,bou arada,36.3525,9.6218,18.68,63,87,8.04,TN,1684687064
285,menongue,-14.6585,17.691,22.07,43,60,1.97,AO,1684687064
286,lebu,-37.6167,-73.65,12.3,91,89,6.23,CL,1684687058
287,mandvi,22.8333,69.3667,28.64,81,2,6.72,IN,1684686853
288,nambucca heads,-30.65,153.0,12.0,67,16,4.26,AU,1684687066
289,adre,13.4667,22.2,34.73,25,49,3.99,TD,1684687066
290,labuan,5.2767,115.2417,26.2,89,20,0.0,MY,1684687067
291,teknaf,20.8624,92.3058,26.9,90,0,1.98,BD,1684687067
292,seydi,39.4816,62.9137,30.35,16,76,4.83,TM,1684687068
293,anadyr,64.75,177.4833,-0.72,92,100,3.0,RU,1684687061
294,cam ranh,11.9214,109.1591,28.98,74,20,1.54,VN,1684687069
295,mount isa,-20.7333,139.5,12.87,35,0,3.6,AU,1684687069
296,bardai,11.65,7.2333,32.55,42,92,3.97,NG,1684687069
297,nemuro,43.3236,145.575,7.58,99,100,3.88,JP,1684687070
298,pariaman,-0.619,100.12,25.65,88,92,1.5,ID,1684687070
299,imbituba,-28.24,-48.6703,22.14,68,100,5.07,BR,1684687071
300,tynda,55.1667,124.7167,5.51,91,72,1.44,RU,1684687071
301,pacific grove,36.6177,-121.9166,14.45,90,100,5.81,US,1684687004
302,lompoc,34.6391,-120.4579,14.08,100,100,3.09,US,1684687056
303,mala,-12.6581,-76.6308,22.8,72,85,3.93,PE,1684687073
304,priozersk,61.0393,30.1291,14.33,59,29,0.85,RU,1684687074
